district,district_value,mandal,mandal_value,village,village_value,property_type
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,CHIDIMI,0101028,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,CHIDIMIDARI SEETHARAMAR,0101027,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,CHINAGORA,0101005,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,CHITTIPUDIVALASA,0101015,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,DASUMANTHA PURAM,0101003,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,DEPPIVALASA,0101034,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,GADAGAMMA,0101029,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,HUSSAIN PURAM,0101022,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,J. GOPALAPURAM,0101008,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KADAKELLA,0101001,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KAMBARA,0101002,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KATHULAKAVITI,0101021,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KIMMI,0101016,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KONCHA,0101023,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KOTHUGUMADA,0101017,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KUMBIDICHAPURAM,0101019,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,KUMMARIGUNTA,0101038,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,MODATIKELLA,0101013,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,MOKASHARAJAPURAM,0101020,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,NADIMIKELLA,0101012,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,NADUKURU,0101010,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,NARSIPURAM,0101004,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,NEELANAGARAM,0101040,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,PALAMETTA VIZIARAMAPURA,0101030,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,PANASANANDIVADA,0101039,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,PEDDURU,0101006,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,REGULAPADU,0101025,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,SRIHARI PURAM,0101014,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,TALAVARAM,0101041,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,TETTANGI,0101037,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,TUDI,0101031,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,U.VENKAMPETA,0101026,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,VANDUVA,0101032,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,VEERAGHATTAM,0101018,urban
PARVATIPURAM MANYAM,14,VEERAGHATTAM,07,VIKRAMPURAM,0101011,urban
PRAKASAM,08,CHIMAKURTHI,29,BANDLA MUDI,0829007,urban
PRAKASAM,08,CHIMAKURTHI,29,BHUSURA PALLI,0829021,urban
PRAKASAM,08,CHIMAKURTHI,29,BUDAWADA,0829011,urban
PRAKASAM,08,CHIMAKURTHI,29,CHANDRA PADU,0829005,urban
PRAKASAM,08,CHIMAKURTHI,29,CHIMAKURTHI,0829012,urban
PRAKASAM,08,CHIMAKURTHI,29,CHINARAVIPADU,0829020,urban
PRAKASAM,08,CHIMAKURTHI,29,DEVARA PALEM,0829009,urban
PRAKASAM,08,CHIMAKURTHI,29,GONUGUNTA,0829016,urban
PRAKASAM,08,CHIMAKURTHI,29,GUNDUVARI LAKSHMI PURAM,0829022,urban
PRAKASAM,08,CHIMAKURTHI,29,ILAPAVULUR,0829001,urban
PRAKASAM,08,CHIMAKURTHI,29,KANDURIVARI AGRAHARAM,0829013,urban
PRAKASAM,08,CHIMAKURTHI,29,MANCHIKALA PADU,0829015,urban
PRAKASAM,08,CHIMAKURTHI,29,MYLAVARAM,0829018,urban
PRAKASAM,08,CHIMAKURTHI,29,NEKUNAM BADU,0829004,urban
PRAKASAM,08,CHIMAKURTHI,29,NIPPATLA PADU,0829010,urban
PRAKASAM,08,CHIMAKURTHI,29,PADAMATI NAYUDU PALEM,0829008,urban
PRAKASAM,08,CHIMAKURTHI,29,PALLA MALLI,0829003,urban
PRAKASAM,08,CHIMAKURTHI,29,PIDATHALAPUDI,0829024,urban
PRAKASAM,08,CHIMAKURTHI,29,PULIKONDA,0829019,urban
PRAKASAM,08,CHIMAKURTHI,29,RAJU PALEM LAXMI PURAM,0829017,urban
PRAKASAM,08,CHIMAKURTHI,29,RAMACHANDRA PURAM,0829023,urban
PRAKASAM,08,CHIMAKURTHI,29,RANGASAI PURAM,0829002,urban
PRAKASAM,08,CHIMAKURTHI,29,TORRAGUDI PADU,0829006,urban
PRAKASAM,08,CHIMAKURTHI,29,YERRAGUDI PADU,0829014,urban
PRAKASAM,08,DARSI,13,ABBAYA PALEM,0813002,urban
PRAKASAM,08,DARSI,13,AKKAMAMBA PURAM,0813029,urban
PRAKASAM,08,DARSI,13,ANNA VARAM,0813031,urban
PRAKASAM,08,DARSI,13,BALA PURAM,0813012,urban
PRAKASAM,08,DARSI,13,BANDELLAPAYA,0813001,urban
PRAKASAM,08,DARSI,13,BANDIVELIGANDLA,0813016,urban
PRAKASAM,08,DARSI,13,BUKKA PURAM,0813015,urban
PRAKASAM,08,DARSI,13,CHALIVENDRA,0813005,urban
PRAKASAM,08,DARSI,13,CHANDALUR,0813004,urban
PRAKASAM,08,DARSI,13,CHERUVU KOMMU PALEM,0813025,urban
PRAKASAM,08,DARSI,13,CHINA VUYYALAVADA,0813038,urban
PRAKASAM,08,DARSI,13,DARSI,0813011,urban
PRAKASAM,08,DARSI,13,DEVAVARAM,0813009,urban
PRAKASAM,08,DARSI,13,EAST CHOUTAPALEM,0813022,urban
PRAKASAM,08,DARSI,13,EAST VEERAYA PALEM,0813023,urban
PRAKASAM,08,DARSI,13,EAST VENKATA PURAM,0813019,urban
PRAKASAM,08,DARSI,13,GANESWARA PURAM,0813018,urban
PRAKASAM,08,DARSI,13,JAMMIGUMPALA,0813014,urban
PRAKASAM,08,DARSI,13,JAMUKULADINNE,0813030,urban
PRAKASAM,08,DARSI,13,KORLA MADUGU,0813034,urban
PRAKASAM,08,DARSI,13,KOTHAPALLI,0813033,urban
PRAKASAM,08,DARSI,13,KRISHNA PURAM,0813036,urban
PRAKASAM,08,DARSI,13,LAKSHMI NARAYANA PURAM,0813032,urban
PRAKASAM,08,DARSI,13,LANKOJANA PALLI,0813013,urban
PRAKASAM,08,DARSI,13,MOHIDDIN PURAM,0813024,urban
PRAKASAM,08,DARSI,13,PEDA VUYYALAWADA,0813037,urban
PRAKASAM,08,DARSI,13,POTHA KAMURU,0813027,urban
PRAKASAM,08,DARSI,13,POTHA VARAM,0813008,urban
PRAKASAM,08,DARSI,13,RAJAM PALLI,0813021,urban
PRAKASAM,08,DARSI,13,RAMACHANDRA PURAM,0813020,urban
PRAKASAM,08,DARSI,13,SAMANTHAPUDI,0813028,urban
PRAKASAM,08,DARSI,13,SEETHA SAGARAM,0813026,urban
PRAKASAM,08,DARSI,13,THANAM CHINTALA,0813007,urban
PRAKASAM,08,DARSI,13,THIMMAYA PALEM,0813010,urban
PRAKASAM,08,DARSI,13,THRIPURA SUNDARI PURAM,0813035,urban
PRAKASAM,08,DARSI,13,THUMMEDALAPADU,0813003,urban
PRAKASAM,08,DARSI,13,VENKATACHALAM PALLI,0813006,urban
PRAKASAM,08,DARSI,13,YERRAOBANA PALLI,0813017,urban
PRAKASAM,08,DONAKONDA,05,ANANTHAVARAM,0805018,urban
PRAKASAM,08,DONAKONDA,05,ARAVALLIPADU,0805025,urban
PRAKASAM,08,DONAKONDA,05,BADA PURAM,0805007,urban
PRAKASAM,08,DONAKONDA,05,BATTEPADU,0805001,urban
PRAKASAM,08,DONAKONDA,05,BHUMANAPALLI,0805014,urban
PRAKASAM,08,DONAKONDA,05,CHANDAVARAM,0805002,urban
PRAKASAM,08,DONAKONDA,05,GUDIPADU,0805024,urban
PRAKASAM,08,DONAKONDA,05,INDLA CHERUVU,0805012,urban
PRAKASAM,08,DONAKONDA,05,KALAVALA PALLI,0805028,urban
PRAKASAM,08,DONAKONDA,05,KOCHERLA KOTA,0805016,urban
PRAKASAM,08,DONAKONDA,05,LAKSHMI NARAYANA PURAM,0805022,urban
PRAKASAM,08,DONAKONDA,05,MALLAM PETA,0805015,urban
PRAKASAM,08,DONAKONDA,05,MANGINAPUDI,0805019,urban
PRAKASAM,08,DONAKONDA,05,NARASIMHANAYUNI PALEM,0805011,urban
PRAKASAM,08,DONAKONDA,05,OBBAPURAM,0805010,urban
PRAKASAM,08,DONAKONDA,05,PADAMARA LAKSHMIPURAM,0805004,urban
PRAKASAM,08,DONAKONDA,05,PADAMATI VENKATA PURAM,0805021,urban
PRAKASAM,08,DONAKONDA,05,PEDDANNA PALEM,0805023,urban
PRAKASAM,08,DONAKONDA,05,POCHAMAKKA PALLI,0805020,urban
PRAKASAM,08,DONAKONDA,05,POLE PALLI,0805003,urban
PRAKASAM,08,DONAKONDA,05,RAGAMAKKA PALLI,0805013,urban
PRAKASAM,08,DONAKONDA,05,RAMAPURAM,0805005,urban
PRAKASAM,08,DONAKONDA,05,RUDRA SAMUDRAM,0805006,urban
PRAKASAM,08,DONAKONDA,05,SANGAPURAM,0805027,urban
PRAKASAM,08,DONAKONDA,05,SIDDAYAPALEM,0805017,urban
PRAKASAM,08,DONAKONDA,05,TELLA PADU,0805029,urban
PRAKASAM,08,DONAKONDA,05,VADDIPADU,0805026,urban
PRAKASAM,08,DONAKONDA,05,VEERA VENKATA PURAM,0805008,urban
PRAKASAM,08,DONAKONDA,05,WEST KAMBHAMPADU,0805030,urban
PRAKASAM,08,DONAKONDA,05,YERRABALEM,0805009,urban
PRAKASAM,08,KONDAPI,42,ANAKARLAPUDI,0842008,urban
PRAKASAM,08,KONDAPI,42,C G C KANDRIGKA,0842011,urban
PRAKASAM,08,KONDAPI,42,C.A.B.KANDRIKA,0842006,urban
PRAKASAM,08,KONDAPI,42,C.M.KANDRIKA,0842007,urban
PRAKASAM,08,KONDAPI,42,CHINA VENKANNA PALEM,0842021,urban
PRAKASAM,08,KONDAPI,42,CHINAKANDLA GUNTA,0842010,urban
PRAKASAM,08,KONDAPI,42,CHODAVARAM,0842019,urban
PRAKASAM,08,KONDAPI,42,G.D.KANDRIKA,0842005,urban
PRAKASAM,08,KONDAPI,42,GURRAPPADIA,0842003,urban
PRAKASAM,08,KONDAPI,42,ILAVARA,0842015,urban
PRAKASAM,08,KONDAPI,42,K.G.KANDRIKA,0842009,urban
PRAKASAM,08,KONDAPI,42,K.UPPALAPADU,0842022,urban
PRAKASAM,08,KONDAPI,42,KONDAPI,0842016,urban
PRAKASAM,08,KONDAPI,42,MUGACHINTALA,0842001,urban
PRAKASAM,08,KONDAPI,42,MUPPAVARAM,0842018,urban
PRAKASAM,08,KONDAPI,42,NENNURUPADU,0842002,urban
PRAKASAM,08,KONDAPI,42,P.K.KANDRIKA,0842012,urban
PRAKASAM,08,KONDAPI,42,P.M.KANDRIKA,0842013,urban
PRAKASAM,08,KONDAPI,42,PEDAKANDLAGUNTA,0842014,urban
PRAKASAM,08,KONDAPI,42,PERIDEPI,0842017,urban
PRAKASAM,08,KONDAPI,42,PETLUR,0842004,urban
PRAKASAM,08,KONDAPI,42,VENNUR,0842020,urban
PRAKASAM,08,KOTHAPATNAM,47,ALLUR,0847003,urban
PRAKASAM,08,KOTHAPATNAM,47,ALOOR,0847001,urban
PRAKASAM,08,KOTHAPATNAM,47,ETHA MUKKALA,0847006,urban
PRAKASAM,08,KOTHAPATNAM,47,MADANUR,0847007,urban
PRAKASAM,08,KOTHAPATNAM,47,PADARTHI,0847002,urban
PRAKASAM,08,KOTHAPATNAM,47,PAYA KARI KANDRIKA,0847005,urban
PRAKASAM,08,KOTHAPATNAM,47,RAJU PALEM,0847004,urban
PRAKASAM,08,KURICHEDU,04,ALAVALA PADU,0804016,urban
PRAKASAM,08,KURICHEDU,04,AVULAMANDA,0804005,urban
PRAKASAM,08,KURICHEDU,04,BAYYA VARAM,0804008,urban
PRAKASAM,08,KURICHEDU,04,BODANAM PADU,0804017,urban
PRAKASAM,08,KURICHEDU,04,DEKANAKONDA,0804019,urban
PRAKASAM,08,KURICHEDU,04,GANGADONA KONDA,0804014,urban
PRAKASAM,08,KURICHEDU,04,JAGANNADHAPURAM,0804001,urban
PRAKASAM,08,KURICHEDU,04,KALLUR,0804003,urban
PRAKASAM,08,KURICHEDU,04,KURICHEDU,0804011,urban
PRAKASAM,08,KURICHEDU,04,MALLAYA PALEM,0804010,urban
PRAKASAM,08,KURICHEDU,04,MUSTLA GANGAVARAM,0804006,urban
PRAKASAM,08,KURICHEDU,04,NAMASSIVAYA PURAM,0804009,urban
PRAKASAM,08,KURICHEDU,04,PEDDA VARAM,0804018,urban
PRAKASAM,08,KURICHEDU,04,PERAMBOTLA PALEM,0804012,urban
PRAKASAM,08,KURICHEDU,04,POTLAPADU,0804013,urban
PRAKASAM,08,KURICHEDU,04,WEST GANGAVARAM,0804015,urban
PRAKASAM,08,KURICHEDU,04,WEST KASIPURAM,0804002,urban
PRAKASAM,08,KURICHEDU,04,WEST NAIDUPALEM,0804004,urban
PRAKASAM,08,KURICHEDU,04,WEST VEERAYA PALEM,0804007,urban
PRAKASAM,08,MADDIPADU,28,ANNANGI,0828003,urban
PRAKASAM,08,MADDIPADU,28,DODDA VARAM,0828011,urban
PRAKASAM,08,MADDIPADU,28,DODDAVARAPPADU,0828017,urban
PRAKASAM,08,MADDIPADU,28,GARLAPADU,0828001,urban
PRAKASAM,08,MADDIPADU,28,GHADIYAPUDI,0828002,urban
PRAKASAM,08,MADDIPADU,28,GUNDLA PALLI,0828004,urban
PRAKASAM,08,MADDIPADU,28,INAMANAMELLUR,0828016,urban
PRAKASAM,08,MADDIPADU,28,KEERTHI PADU,0828006,urban
PRAKASAM,08,MADDIPADU,28,KOLACHANAKOTA,0828008,urban
PRAKASAM,08,MADDIPADU,28,LINGAMGUNTA,0828019,urban
PRAKASAM,08,MADDIPADU,28,MADDIPADU,0828013,urban
PRAKASAM,08,MADDIPADU,28,MALLAVARAM,0828009,urban
PRAKASAM,08,MADDIPADU,28,NANDI PADU,0828015,urban
PRAKASAM,08,MADDIPADU,28,NELATUR,0828012,urban
PRAKASAM,08,MADDIPADU,28,PEDA KOTHA PALLI,0828018,urban
PRAKASAM,08,MADDIPADU,28,RACHAVARI PALEM,0828005,urban
PRAKASAM,08,MADDIPADU,28,SEETHARAM PURAM,0828014,urban
PRAKASAM,08,MADDIPADU,28,VEERANARASIMHAPURAM,0828021,urban
PRAKASAM,08,MADDIPADU,28,VELLAM PALLI,0828007,urban
PRAKASAM,08,MADDIPADU,28,VENKATESWARAPURAM,0828010,urban
PRAKASAM,08,MADDIPADU,28,YEDUGUNDLAPADU,0828020,urban
PRAKASAM,08,MARRIPUDI,30,ANKEPALLI,0830012,urban
PRAKASAM,08,MARRIPUDI,30,AYYAPARAJU PALEM,0830026,urban
PRAKASAM,08,MARRIPUDI,30,CHILAMKURU,0830008,urban
PRAKASAM,08,MARRIPUDI,30,CHIMATA,0830009,urban
PRAKASAM,08,MARRIPUDI,30,DHARMA VARAM,0830018,urban
PRAKASAM,08,MARRIPUDI,30,GANJI PALEM,0830015,urban
PRAKASAM,08,MARRIPUDI,30,GARLA PETA,0830022,urban
PRAKASAM,08,MARRIPUDI,30,GOSUKONDA AGRAHARAM,0830001,urban
PRAKASAM,08,MARRIPUDI,30,GUNDLA SAMUDRAM,0830003,urban
PRAKASAM,08,MARRIPUDI,30,JUVVI GUNTA,0830019,urban
PRAKASAM,08,MARRIPUDI,30,KAKARLA,0830007,urban
PRAKASAM,08,MARRIPUDI,30,KELLAM PALLI,0830002,urban
PRAKASAM,08,MARRIPUDI,30,KUCHIPUDI,0830014,urban
PRAKASAM,08,MARRIPUDI,30,MARRIPUDI,0830005,urban
PRAKASAM,08,MARRIPUDI,30,NIRMAMA PURAM,0830011,urban
PRAKASAM,08,MARRIPUDI,30,PANNURU,0830006,urban
PRAKASAM,08,MARRIPUDI,30,RAJU PALEM,0830004,urban
PRAKASAM,08,MARRIPUDI,30,RAMACHANDRA PURAM,0830021,urban
PRAKASAM,08,MARRIPUDI,30,RAMAYA PALEM,0830017,urban
PRAKASAM,08,MARRIPUDI,30,SANNAMURU,0830016,urban
PRAKASAM,08,MARRIPUDI,30,THANGELLA,0830025,urban
PRAKASAM,08,MARRIPUDI,30,THIPPALA DEVI PALLI,0830013,urban
PRAKASAM,08,MARRIPUDI,30,VALLAYA PALEM,0830010,urban
PRAKASAM,08,MARRIPUDI,30,VANKAMARRI PALEM,0830023,urban
PRAKASAM,08,MARRIPUDI,30,VEMA VARAM,0830020,urban
PRAKASAM,08,MARRIPUDI,30,VENKATAKRISHNA PURAM,0830024,urban
PRAKASAM,08,MUNDLAMURU,14,AVISANAVARI PALEM,0814028,urban
PRAKASAM,08,MUNDLAMURU,14,BASAVA PURAM,0814018,urban
PRAKASAM,08,MUNDLAMURU,14,BHEEMAVARAM,0814002,urban
PRAKASAM,08,MUNDLAMURU,14,BHTLA PALLI,0814011,urban
PRAKASAM,08,MUNDLAMURU,14,BRUNDAVANAM,0814019,urban
PRAKASAM,08,MUNDLAMURU,14,CHINNAVULLAGALLU,0814022,urban
PRAKASAM,08,MUNDLAMURU,14,CHINTALAPUDI,0814016,urban
PRAKASAM,08,MUNDLAMURU,14,EDARA,0814001,urban
PRAKASAM,08,MUNDLAMURU,14,JAMMALAMADAKA,0814003,urban
PRAKASAM,08,MUNDLAMURU,14,KELLAM PALLI,0814017,urban
PRAKASAM,08,MUNDLAMURU,14,KHAMBHAM PADU (EAST),0814012,urban
PRAKASAM,08,MUNDLAMURU,14,KOMMA VARAM,0814005,urban
PRAKASAM,08,MUNDLAMURU,14,MARELLA,0814010,urban
PRAKASAM,08,MUNDLAMURU,14,MUNDLAMUR,0814024,urban
PRAKASAM,08,MUNDLAMURU,14,NADIMPALLIVARI KANDRIKA,0814015,urban
PRAKASAM,08,MUNDLAMURU,14,NUZELLA PALLI,0814013,urban
PRAKASAM,08,MUNDLAMURU,14,PASUPUGALLU,0814023,urban
PRAKASAM,08,MUNDLAMURU,14,PEDAVULLAGALLU,0814021,urban
PRAKASAM,08,MUNDLAMURU,14,PEDDARAVIPADU,0814014,urban
PRAKASAM,08,MUNDLAMURU,14,POLAVARAM,0814026,urban
PRAKASAM,08,MUNDLAMURU,14,PULIPADU,0814020,urban
PRAKASAM,08,MUNDLAMURU,14,PURIMETLA,0814004,urban
PRAKASAM,08,MUNDLAMURU,14,SANKARA PURAM,0814027,urban
PRAKASAM,08,MUNDLAMURU,14,SINGANA PALEM,0814029,urban
PRAKASAM,08,MUNDLAMURU,14,THAMMALUR,0814009,urban
PRAKASAM,08,MUNDLAMURU,14,UMAMAHESWARA PURAM,0814008,urban
PRAKASAM,08,MUNDLAMURU,14,VEMPADU,0814025,urban
PRAKASAM,08,MUNDLAMURU,14,VEMULA,0814006,urban
PRAKASAM,08,MUNDLAMURU,14,VEMULABANDA,0814007,urban
PRAKASAM,08,NAGULUPPALAPADU,45,AMMANA BROLU,0845008,urban
PRAKASAM,08,NAGULUPPALAPADU,45,CHADALAWADA,0845004,urban
PRAKASAM,08,NAGULUPPALAPADU,45,CHEERVANUPPALA PADU,0845007,urban
PRAKASAM,08,NAGULUPPALAPADU,45,CHEKURA PADU,0845006,urban
PRAKASAM,08,NAGULUPPALAPADU,45,EDUMUDI,0845015,urban
PRAKASAM,08,NAGULUPPALAPADU,45,H.NIDAMANUR,0845002,urban
PRAKASAM,08,NAGULUPPALAPADU,45,KANDLAGUNTA,0845012,urban
PRAKASAM,08,NAGULUPPALAPADU,45,KANUPARTHI,0845018,urban
PRAKASAM,08,NAGULUPPALAPADU,45,KOTHAKOTA,0845001,urban
PRAKASAM,08,NAGULUPPALAPADU,45,MACHAVARAM,0845010,urban
PRAKASAM,08,NAGULUPPALAPADU,45,MADDIRALA MUPPALLA,0845016,urban
PRAKASAM,08,NAGULUPPALAPADU,45,MADDIRALA PADU,0845005,urban
PRAKASAM,08,NAGULUPPALAPADU,45,MATTIGUNTA,0845014,urban
PRAKASAM,08,NAGULUPPALAPADU,45,NAGULUPPALA PADU,0845011,urban
PRAKASAM,08,NAGULUPPALAPADU,45,POTHAVARAM,0845003,urban
PRAKASAM,08,NAGULUPPALAPADU,45,RAPARLA,0845009,urban
PRAKASAM,08,NAGULUPPALAPADU,45,THIMMASAMUDRAM,0845017,urban
PRAKASAM,08,NAGULUPPALAPADU,45,UPPUGUNDUR,0845013,urban
PRAKASAM,08,ONGOLE,44,ANNAVARAPPADU,0844010,urban
PRAKASAM,08,ONGOLE,44,CHERVU KOMMU PALEM,0844015,urban
PRAKASAM,08,ONGOLE,44,GUDIMELLA PADU,0844007,urban
PRAKASAM,08,ONGOLE,44,KOPPOLU,0844006,urban
PRAKASAM,08,ONGOLE,44,MALLESHWARA PURAM,0844019,urban
PRAKASAM,08,ONGOLE,44,MAMIDIPALEM,0844021,urban
PRAKASAM,08,ONGOLE,44,MUKTHINUTHALA PADU,0844008,urban
PRAKASAM,08,ONGOLE,44,NARASA PURAM AGRAHARAM,0844018,urban
PRAKASAM,08,ONGOLE,44,ONGOLE,0844009,urban
PRAKASAM,08,ONGOLE,44,PELLUR,0844017,urban
PRAKASAM,08,ONGOLE,44,THROVAGUNTA,0844001,urban
PRAKASAM,08,ONGOLE,44,VENGAMUKKA PALEM,0844012,urban
PRAKASAM,08,ONGOLE,44,Ongole(Rural),0844022,urban
PRAKASAM,08,ONGOLE (Rural),57,CHEJARLA,0844005,urban
PRAKASAM,08,ONGOLE (Rural),57,DEVARAM PADU,0844004,urban
PRAKASAM,08,ONGOLE (Rural),57,ERRAJERLA,0844014,urban
PRAKASAM,08,ONGOLE (Rural),57,KARAVADI,0844002,urban
PRAKASAM,08,ONGOLE (Rural),57,MANGALADRI PURAM,0844016,urban
PRAKASAM,08,ONGOLE (Rural),57,SARVEREDDI PALEM,0844013,urban
PRAKASAM,08,ONGOLE (Rural),57,ULICHI,0844003,urban
PRAKASAM,08,PONNALURU,41,BOGANAMPADU,0841016,urban
PRAKASAM,08,PONNALURU,41,CHENNIPADU,0841005,urban
PRAKASAM,08,PONNALURU,41,CHERUKUR,0841015,urban
PRAKASAM,08,PONNALURU,41,CHOUTA PALEM,0841019,urban
PRAKASAM,08,PONNALURU,41,IPPA GUNTA,0841020,urban
PRAKASAM,08,PONNALURU,41,KOTAPADU,0841002,urban
PRAKASAM,08,PONNALURU,41,LINGAM GUNTA,0841018,urban
PRAKASAM,08,PONNALURU,41,MALEPADU,0841017,urban
PRAKASAM,08,PONNALURU,41,MANGINAPADU,0841004,urban
PRAKASAM,08,PONNALURU,41,MEKAPADU,0841001,urban
PRAKASAM,08,PONNALURU,41,MUPPALLA,0841010,urban
PRAKASAM,08,PONNALURU,41,P.BALAGOPALA PURAM,0841006,urban
PRAKASAM,08,PONNALURU,41,P.G.KANDRIKA,0841014,urban
PRAKASAM,08,PONNALURU,41,PEDAVENKANNA PALEM,0841021,urban
PRAKASAM,08,PONNALURU,41,PONNALUR,0841013,urban
PRAKASAM,08,PONNALURU,41,RAJOLUPADU,0841003,urban
PRAKASAM,08,PONNALURU,41,RAVULA KOLLU,0841007,urban
PRAKASAM,08,PONNALURU,41,SINGARA BOTLA PALEM,0841011,urban
PRAKASAM,08,PONNALURU,41,UPPALA DINNE,0841008,urban
PRAKASAM,08,PONNALURU,41,V.K.KANDRIKA,0841022,urban
PRAKASAM,08,PONNALURU,41,VELLATURU,0841012,urban
PRAKASAM,08,PONNALURU,41,VEMPADU,0841009,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,BHATLA MACHAVARAM,0843012,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,CHILAKAPADU,0843014,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,ENDLURU,0843005,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,GANGAVARAM,0843007,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,GUMMALAM PADU,0843010,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,GURUVAREDDY PALEM,0843003,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,KONAGANI VARI PALEM,0843008,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,LAKSHMI PURAM,0843001,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,MANGAMURU,0843016,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,MATTI PADU,0843013,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,MYNAMPADU,0843004,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,PADAMATI THAKKELLA PADU,0843015,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,PERNAMITTA,0843006,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,PIDATHALAGUDI PADU,0843009,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,RUDRAVARAM,0843002,urban
PRAKASAM,08,SANTHANUTHLAPADU,43,YENIKAPADU,0843011,urban
PRAKASAM,08,SINGARAYAKONDA,56,BINGINI PALLI,0856006,urban
PRAKASAM,08,SINGARAYAKONDA,56,KALIKIVAYA,0856002,urban
PRAKASAM,08,SINGARAYAKONDA,56,KANUMALLA,0856001,urban
PRAKASAM,08,SINGARAYAKONDA,56,MULAGUNTA PADU,0856003,urban
PRAKASAM,08,SINGARAYAKONDA,56,PAKALA,0856005,urban
PRAKASAM,08,SINGARAYAKONDA,56,SANAMPUDI,0856008,urban
PRAKASAM,08,SINGARAYAKONDA,56,SINGARAYA KONDA (OLD) U,0856007,urban
PRAKASAM,08,SINGARAYAKONDA,56,SOMARAJU PALLI,0856004,urban
PRAKASAM,08,TANGUTUR,48,ANANTHAVARAM,0848002,urban
PRAKASAM,08,TANGUTUR,48,GOSUVANDLA KATTUBADI,0848007,urban
PRAKASAM,08,TANGUTUR,48,JAYAVARAM,0848004,urban
PRAKASAM,08,TANGUTUR,48,KANDULUR,0848013,urban
PRAKASAM,08,TANGUTUR,48,KARUMANCHI,0848005,urban
PRAKASAM,08,TANGUTUR,48,KONIJEDU,0848015,urban
PRAKASAM,08,TANGUTUR,48,M.NIDAMALUR,0848016,urban
PRAKASAM,08,TANGUTUR,48,MALLAVARAP PADU,0848008,urban
PRAKASAM,08,TANGUTUR,48,MARLAPADU,0848014,urban
PRAKASAM,08,TANGUTUR,48,PONDUR,0848017,urban
PRAKASAM,08,TANGUTUR,48,SOMAVARAPPADU,0848010,urban
PRAKASAM,08,TANGUTUR,48,TANGUTUR,0848001,urban
PRAKASAM,08,TANGUTUR,48,THRPUNAIDUPALEM,0848006,urban
PRAKASAM,08,TANGUTUR,48,VALLUR,0848009,urban
PRAKASAM,08,TANGUTUR,48,VALLURU KAVALIMANYAM,0848011,urban
PRAKASAM,08,TANGUTUR,48,VASEPALLIPADU,0848012,urban
PRAKASAM,08,TANGUTUR,48,VELAGAPUDI,0848003,urban
PRAKASAM,08,THALLUR,15,BELLAMKONDAVARI PALEM,0815008,urban
PRAKASAM,08,THALLUR,15,BODDIKURA PADU,0815012,urban
